#######################################
filename, sn name, jd, wmin, wmax, flag
2005cf_20050826.fits,2005cf,2453609.85,3595.08,9443.4,1
2005cf_20050828.fits,2005cf,2453611.3,3461.17,8787.57,1
2005cs_20050630_cal.fits,2005cs,2453552.432,4690.91,8020.73,1
2005cs_20050701_cal.fits,2005cs,2453552.5,3492.1,10123.26,1
2005cs_20050702_BC_cal.fits,2005cs,2453554.454,4093.49,8693.49,1
2005cs_20050702b.fits,2005cs,2453554.39,3493.1,10101.31,1
2005cs_20050705_cal.fits,2005cs,2453557.442,3750.78,9244.13,1
2005cs_20050711_cal.fits,2005cs,2453563.367,3563.28,7814.33,1
2005cs_20050711_TNG_cal.fits,2005cs,2453563.437,3441.19,9494.21,1
2005cs_20050714_cal.fits,2005cs,2453566.351,3621.84,9188.63,1
2005cs_20050715_BC_cal.fits,2005cs,2453567.422,4156.59,8752.59,1
2005cs_20050719_BC_cal.fits,2005cs,2453571.45,4167.74,7889.91,1
2005cs_20050731_TNG_cal.fits,2005cs,2453583.422,3635.73,9594.3,1
2005cs_20050802_BFOSC_cal.fits,2005cs,2453585.369,3771.22,8721.97,1
2005cs_20050810_TNG_cal.fits,2005cs,2453593.41,3468.98,9759.23,1
2005cs_20050827_TNG_cal.fits,2005cs,2453610.377,3538.46,9654.49,1
2005cs_20050828_IJ_cal.fits,2005cs,2453610.41,8699.64,14547.89,1
2005cs_20050828_UVOIR_cal.fits,2005cs,2453610.377,3771.71,14536.77,1
2005cs_20051011_afosc_cal.fits,2005cs,2453655.28,4426.8,7813.95,3
2005cs_20051029_afosc_cal.fits,2005cs,2453672.707,3747.89,7811.81,1
2005cs_20051108_afosc_cal.fits,2005cs,2453682.693,4346.4,7804.95,1
2005cs_20051205_HET_cal.fits,2005cs,2453729.5,4936.23,7342.86,1
2005cs_20051211_afosc_cal.fits,2005cs,2453715.637,3920.6,7814.8,1
2005cs_20051222_afosc_cal.fits,2005cs,2453726.576,4109.18,7814.39,1
2005cs_20060107_HET_cal.fits,2005cs,2453742.5,4964.02,7340.03,1
2005cs_20060208_afosc_cal.fits,2005cs,2453774.698,4476.43,7815.35,1
2005cs_20060325_HET_cal.fits,2005cs,2453819.5,4651.36,7176.42,1
2005cs_20060401_WHT_cal.fits,2005cs,2453826.533,4345.91,10658.37,1
2005cs_20060403_UVOIR_uncal.fits,2005cs,2453828.51,3610.42,24752.93,1
2005cs_20060405_NICS.fits,2005cs,2453830.408,9170.22,24752.93,1
2005cs_20060527_TNG_cal.fits,2005cs,2453882.578,5048.56,10476.59,1
2005gj_20051001.fits,2005gj,2453644.917,3883.32,7308.36,1
2005gj_20051003.fits,2005gj,2453647.09,3220.14,9994.23,2
2005gj_20051012.fits,2005gj,2453655.868,3859.38,7283.55,1
2005gj_20051022.fits,2005gj,2453665.917,3910.25,7341.29,1
2005gj_20051025.fits,2005gj,2453668.833,3918.04,7345.85,1
2005gj_20051102.fits,2005gj,2453676.791,3917.98,7341.03,1
2005gj_20051112.fits,2005gj,2453686.792,3901.61,7314.78,1
2005gj_20051125.fits,2005gj,2453699.96,3220.14,9991.3,1
2005gj_20051126.fits,2005gj,2453700.76,3968.41,7391.07,1
2005gj_20051128.fits,2005gj,2453702.729,3891.38,7310.34,1
2005gj_20051202.fits,2005gj,2453706.83,3427.3,9489.44,1
2005gj_20051208.fits,2005gj,2453712.729,3895.04,7286.17,1
2005gj_20051217.fits,2005gj,2453721.671,3765.0,10244.0,3
2005gj_20051225.fits,2005gj,2453729.667,3946.5,7373.24,1
2005gj_20060102.fits,2005gj,2453737.698,3909.87,7367.54,1
2005gj_20060120.fits,2005gj,2453755.615,3843.72,7298.7,1
2005gj_20060202.fits,2005gj,2453768.73,3500.68,6754.64,1
2005gj_20061001.fits,2005gj,2454009.67,3732.12,10251.76,3
2005hk_20051102.fits,2005hk,2453677.0,3331.0,10400.0,1
2005hk_20051103.fits,2005hk,2453678.0,3926.8,7343.06,1
2005hk_20051104a.fits,2005hk,2453679.0,3618.05,9600.61,1
2005hk_20051104.fits,2005hk,2453679.001,3928.39,7340.45,1
2005hk_20051105.fits,2005hk,2453680.0,3172.0,9241.0,1
2005hk_20051106a.fits,2005hk,2453681.0,3630.55,9600.51,1
2005hk_20051106.fits,2005hk,2453681.001,4916.53,9985.05,1
2005hk_20051107.fits,2005hk,2453682.0,4884.18,10000.0,1
2005hk_20051114.fits,2005hk,2453689.0,3912.32,7338.22,1
2005hk_20051123.fits,2005hk,2453698.0,3789.27,7290.87,1
2005hk_20051125.fits,2005hk,2453700.0,3202.68,9590.42,1
2005hk_20051204.fits,2005hk,2453709.0,3281.0,9320.0,1
2005hk_20051207.fits,2005hk,2453712.0,3811.25,7268.94,2
2005hk_20051218.fits,2005hk,2453723.0,4001.66,10201.65,1
2005hk_20051220.fits,2005hk,2453725.0,3801.52,9236.52,1
2005hk_20051223.fits,2005hk,2453728.0,3801.52,9236.52,1
2005hk_20051224.fits,2005hk,2453729.0,3801.52,9236.52,1
2005hk_20060104.fits,2005hk,2453740.0,3918.01,7374.77,1
2005hk_20060116.fits,2005hk,2453752.0,4001.66,10201.65,1
2005hk_20061127.fits,2005hk,2454067.02,3549.52,9632.58,1
2005hk_20061220.fits,2005hk,2454090.02,3799.14,9632.48,1
2006aj_20060221.fits,2006aj,2453787.541,4405.97,9956.24,1
2006aj_20060222.fits,2006aj,2453788.659,3310.0,9808.93,1
2006aj_20060223.fits,2006aj,2453789.526,3468.98,9263.52,1
2006aj_20060225.fits,2006aj,2453791.523,3510.67,9235.73,1
2006aj_20060226.fits,2006aj,2453792.516,3552.36,9235.73,1
2006aj_20060227.fits,2006aj,2453793.523,3521.22,8905.1,1
2006aj_20060228.fits,2006aj,2453794.525,3497.27,8599.39,1
2006aj_20060301.fits,2006aj,2453795.509,4500.34,9213.9,1
2006aj_20060302.fits,2006aj,2453796.507,3482.88,9235.73,1
2006aj_20060303.fits,2006aj,2453797.51,3482.88,9235.73,1
2006aj_20060304.fits,2006aj,2453798.509,3399.5,9263.52,1
2006aj_20060305.fits,2006aj,2453799.527,3480.75,8599.39,1
2006aj_20060306.fits,2006aj,2453800.514,3468.98,9221.84,1
2006aj_20060308.fits,2006aj,2453802.507,3592.56,8912.2,1
2006aj_20060309.fits,2006aj,2453803.513,3628.29,8904.25,1
2006aj_20060310.fits,2006aj,2453804.513,3628.29,8896.55,1
2006aj_20060919.fits,2006aj,2453998.02,3449.63,8603.69,1
2006aj_20061127.fits,2006aj,2454066.65,3520.1,9268.98,1
2006aj_20061219.fits,2006aj,2454088.699,3705.21,9632.98,1
2006gy_20060926a.fits,2006gy,2454004.566,3344.21,10478.6,1
2006gy_20061001a.fits,2006gy,2454009.576,3313.44,9060.33,1
2006gy_20061220.fits,2006gy,2454090.26,3763.0,7815.85,1
2006gy_20070210a.fits,2006gy,2454142.481,3535.98,9935.98,1
2006gy_20070312.fits,2006gy,2454172.3,3652.61,7818.44,1
2006gy_20070914.fits,2006gy,2454357.625,3652.61,7819.44,1
2006gz_20060928a.fits,2006gz,2454006.507,3861.92,7320.75,1
2006gz_20060928.fits,2006gz,2454006.003,3476.0,7412.66,1
2006gz_20060929a.fits,2006gz,2454007.507,3251.13,6711.0,1
2006gz_20060929.fits,2006gz,2454007.003,3476.0,7412.66,2
2006gz_20060930a.fits,2006gz,2454008.003,3476.0,7412.66,1
2006gz_20060930.fits,2006gz,2454008.507,3476.0,7412.66,1
2006gz_20061002.fits,2006gz,2454010.003,3479.0,7415.66,1
2006gz_20061003.fits,2006gz,2454011.003,3478.0,7414.66,1
2006gz_20061007.fits,2006gz,2454015.507,3751.76,7204.66,1
2006gz_20061010.fits,2006gz,2454018.507,3755.04,7204.38,1
2006gz_20061017.fits,2006gz,2454025.507,3248.06,6692.76,1
2006gz_20061018.fits,2006gz,2454026.507,3722.7,7179.65,1
2006gz_20061019.fits,2006gz,2454027.003,3479.0,7415.66,1
2006gz_20061020a.fits,2006gz,2454028.507,3731.22,7181.95,1
2006gz_20061020.fits,2006gz,2454028.003,3479.0,7415.66,1
2006gz_20061021.fits,2006gz,2454029.003,3479.0,7415.66,1
2006gz_20061022.fits,2006gz,2454030.003,3480.0,7416.66,1
2006gz_20061023.fits,2006gz,2454031.003,3479.0,7415.66,1
2006jc_20061012a.fits,2006jc,2454020.734,3346.58,10474.91,1
2006jc_20061012.fits,2006jc,2454020.734,3346.58,10477.82,1
2006jc_20061014.fits,2006jc,2454023.468,3480.56,9200.38,1
2006jc_20061016a.fits,2006jc,2454024.692,3488.31,9962.26,1
2006jc_20061016b.fits,2006jc,2454024.728,3580.95,8403.35,1
2006jc_20061016c.fits,2006jc,2454025.475,3480.56,9203.07,1
2006jc_20061016.fits,2006jc,2454024.933,3488.31,7818.44,1
2006jc_20061017.fits,2006jc,2454026.461,3480.56,9202.73,1
2006jc_20061018a.fits,2006jc,2454026.728,3540.0,8113.35,1
2006jc_20061018.fits,2006jc,2454026.745,3555.0,8115.35,1
2006jc_20061020.fits,2006jc,2454029.485,3480.56,9203.75,1
2006jc_20061023a.fits,2006jc,2454032.451,3480.56,9202.9,1
2006jc_20061023.fits,2006jc,2454031.739,3246.65,9134.55,1
2006jc_20061024a.fits,2006jc,2454032.649,3360.0,10247.11,1
2006jc_20061024b.fits,2006jc,2454033.439,3480.56,9203.48,1
2006jc_20061024.fits,2006jc,2454032.632,3691.84,7318.78,1
2006jc_20061025a.fits,2006jc,2454033.653,3691.84,7318.78,1
2006jc_20061025.fits,2006jc,2454033.677,3691.35,7318.84,1
2006jc_20061026a.fits,2006jc,2454034.667,3691.35,7318.84,1
2006jc_20061026.fits,2006jc,2454034.704,3267.63,7682.38,1
2006jc_20061027a.fits,2006jc,2454035.698,3480.97,8180.97,1
2006jc_20061027b.fits,2006jc,2454035.698,3480.97,8180.97,1
2006jc_20061027.fits,2006jc,2454035.628,3492.7,9699.41,1
2006jc_20061028.fits,2006jc,2454036.671,3493.7,7799.76,1
2006jc_20061029.fits,2006jc,2454038.456,3566.54,9202.27,1
2006jc_20061030a.fits,2006jc,2454039.489,3535.1,9202.99,1
2006jc_20061030.fits,2006jc,2454038.692,3493.0,7816.99,1
2006jc_20061105a.fits,2006jc,2454045.374,3547.19,9196.65,1
2006jc_20061105.fits,2006jc,2454045.374,3499.79,9200.05,1
2006jc_20061107.fits,2006jc,2454047.42,3530.11,9197.18,1
2006jc_20061110.fits,2006jc,2454049.63,3263.84,9121.59,1
2006jc_20061114a.fits,2006jc,2454053.637,3499.0,7816.46,1
2006jc_20061114.fits,2006jc,2454053.637,3499.0,7816.46,1
2006jc_20061116.fits,2006jc,2454055.511,3629.21,9196.83,1
2006jc_20061118.fits,2006jc,2454058.422,3691.32,9196.9,1
2006jc_20061123.fits,2006jc,2454063.347,3816.38,9196.88,1
2006jc_20061127.fits,2006jc,2454066.557,3488.41,9985.99,1
2006jc_20061212a.fits,2006jc,2454082.373,3890.85,7939.95,1
2006jc_20061212.fits,2006jc,2454082.373,3890.85,7939.95,1
2006jc_20061214a.fits,2006jc,2454084.36,3828.07,7831.29,1
2006jc_20061214.fits,2006jc,2454083.575,3385.0,9597.11,1
2006jc_20061220.fits,2006jc,2454089.604,3642.68,7818.86,1
2006jc_20061226.fits,2006jc,2454095.74,3283.61,9546.37,1
2006jc_20070208.fits,2006jc,2454139.643,3232.75,9076.37,1
2006jc_20070323.fits,2006jc,2454182.581,5861.69,11060.22,1
2007gr_20070817a.fits,2007gr,2454329.68,3399.19,9057.86,1
2007gr_20070817.fits,2007gr,2454329.717,3200.0,7711.94,1
2007gr_20070818.fits,2007gr,2454330.526,3492.14,9985.9,1
2007gr_20070820a.fits,2007gr,2454332.681,3302.23,9112.46,1
2007gr_20070820.fits,2007gr,2454332.691,3180.0,9405.08,1
2007gr_20070821.fits,2007gr,2454333.713,3246.65,9108.46,1
2007gr_20070822.fits,2007gr,2454334.705,3274.44,9112.46,1
2007gr_20070823.fits,2007gr,2454335.739,3218.86,9108.46,1
2007gr_20070826.fits,2007gr,2454338.534,3344.91,7811.7,1
2007gr_20070831.fits,2007gr,2454344.497,3450.0,7805.26,1
2007gr_20070907.fits,2007gr,2454350.669,3342.43,8940.0,1
2007gr_20070909.fits,2007gr,2454352.546,8788.0,24707.47,1
2007gr_20070910.fits,2007gr,2454353.621,3206.6,9065.52,1
2007gr_20070911.fits,2007gr,2454354.547,3230.0,10296.37,1
2007gr_20070914a.fits,2007gr,2454358.495,3553.74,9838.7,1
2007gr_20070914.fits,2007gr,2454357.568,3494.75,9786.83,1
2007gr_20070915.fits,2007gr,2454358.592,3422.16,9275.33,1
2007gr_20070918.fits,2007gr,2454362.118,10315.8,25500.0,1
2007gr_20070921a.fits,2007gr,2454364.644,3274.72,7830.72,1
2007gr_20070922.fits,2007gr,2454365.667,3330.02,9077.15,1
2007gr_20070930.fits,2007gr,2454373.677,3241.68,9076.07,1
2007gr_20071005.fits,2007gr,2454378.655,8648.36,24687.64,1
2007gr_20071009.fits,2007gr,2454382.566,3493.27,10050.0,1
2007gr_20071010.fits,2007gr,2454383.888,9841.58,25450.0,1
2007gr_20071019.fits,2007gr,2454392.606,3539.44,9859.42,1
2007gr_20071103.fits,2007gr,2454407.814,10317.2,24983.62,1
2007gr_20071113.fits,2007gr,2454417.536,3488.66,9986.05,1
2007gr_20071120.fits,2007gr,2454424.935,10316.5,25047.15,1
2007gr_20071205.fits,2007gr,2454440.412,3489.0,10078.11,1
2007gr_20071215.fits,2007gr,2454450.481,4665.49,6643.67,1
2007gr_20071216.fits,2007gr,2454451.456,9027.3,24731.12,1
2007gr_20071220.fits,2007gr,2454454.852,10315.7,25963.4,1
2007gr_20080106.fits,2007gr,2454472.323,3599.5,10187.06,1
2007gr_20080109.fits,2007gr,2454474.697,10317.2,25963.4,1
2007gr_20080129.fits,2007gr,2454495.349,3350.02,10631.68,1
2007gr_20080216.fits,2007gr,2454512.716,10562.23,25910.9,1
2007gr_20080902.fits,2007gr,2454711.522,3837.72,10467.56,1
2007gr_20080903.fits,2007gr,2454713.114,4000.0,10996.49,1
2007od_20071105.fits,2007od,2454410.413,3333.07,7703.55,1
2007od_20071107a.fits,2007od,2454412.492,3525.04,8231.42,1
2007od_20071107.fits,2007od,2454412.492,3616.38,8233.8,1
2007od_20071108.fits,2007od,2454413.249,3613.9,7822.19,1
2007od_20071112a.fits,2007od,2454417.397,3647.0,9157.73,1
2007od_20071112.fits,2007od,2454417.469,3592.56,8118.92,1
2007od_20071116.fits,2007od,2454421.459,3343.92,9186.38,1
2007od_20071127.fits,2007od,2454431.563,3199.65,9713.31,1
2007od_20071204.fits,2007od,2454439.368,3670.0,9160.26,1
2007od_20071215.fits,2007od,2454450.429,3607.94,9097.08,1
2007od_20071228.fits,2007od,2454463.225,3786.91,9149.53,1
2007od_20080113.fits,2007od,2454479.376,3760.79,9123.51,1
2007od_20080128.fits,2007od,2454494.291,3647.25,7761.52,1
2007od_20080905.fits,2007od,2454714.554,5175.68,10256.99,1
2007od_20081002.fits,2007od,2454741.773,5811.26,9272.14,1
2007Y_20070219.fits,2007Y,2454150.54,3800.0,9235.0,1
2007Y_20070225.fits,2007Y,2454156.52,3800.0,9235.0,1
2007Y_20070304a.fits,2007Y,2454163.542,4000.0,10200.0,1
2007Y_20070304.fits,2007Y,2454163.57,3345.41,10200.0,1
2007Y_20070311a.fits,2007Y,2454170.545,6762.91,10299.81,1
2007Y_20070311.fits,2007Y,2454170.5,3887.34,6656.35,1
2007Y_20070314.fits,2007Y,2454173.51,3635.73,9291.32,1
2007Y_20070319.fits,2007Y,2454178.5,3566.25,9631.18,1
2007Y_20070325.fits,2007Y,2454185.49,3482.88,9606.37,1
2007Y_20070326.fits,2007Y,2454185.545,3482.88,9606.37,1
2007Y_20070412.fits,2007Y,2454203.48,3858.06,9235.0,1
2007Y_20070413.fits,2007Y,2454203.546,3844.17,9235.0,1
2007Y_20070920.fits,2007Y,2454363.82,3818.86,8160.39,1
2007Y_20070922.fits,2007Y,2454365.552,3842.68,8160.39,1
2007Y_20071021a.fits,2007Y,2454394.546,6008.1,9722.08,1
2007Y_20071021.fits,2007Y,2454394.86,4096.54,9606.95,1
2007Y_20071117a.fits,2007Y,2454421.552,6479.3,10205.96,1
2007Y_20071117.fits,2007Y,2454421.78,4234.74,10675.89,1
2007Y_20071130.fits,2007Y,2454434.57,3806.95,8878.47,1
2008ax_20080308.fits,2008ax,2454533.613,3425.81,8863.42,1
2008ax_20080311.fits,2008ax,2454537.481,3599.5,10171.55,1
2008ax_20080312.fits,2008ax,2454538.382,4021.34,8154.34,1
2008ax_20080314a.fits,2008ax,2454539.688,3461.54,8992.04,1
2008ax_20080314b.fits,2008ax,2454539.69,8700.0,24705.83,1
2008ax_20080314.fits,2008ax,2454539.502,3535.98,10171.51,1
2008ax_20080316.fits,2008ax,2454542.436,3435.98,6451.46,1
2008ax_20080318a.fits,2008ax,2454544.35,3993.11,8238.71,1
2008ax_20080318.fits,2008ax,2454543.551,3473.45,8863.92,1
2008ax_20080320.fits,2008ax,2454545.547,4766.5,7170.87,1
2008ax_20080323.fits,2008ax,2454548.601,4808.19,7169.61,1
2008ax_20080325.fits,2008ax,2454550.596,4730.41,7148.87,1
2008ax_20080329.fits,2008ax,2454554.511,3594.04,9157.87,1
2008ax_20080330.fits,2008ax,2454556.373,3580.15,9485.94,1
2008ax_20080331.fits,2008ax,2454556.702,3282.88,8174.69,1
2008ax_20080401.fits,2008ax,2454557.689,3223.33,8175.04,1
2008ax_20080402a.fits,2008ax,2454559.464,3621.84,9185.98,1
2008ax_20080402.fits,2008ax,2454558.7,3235.24,8174.34,1
2008ax_20080404.fits,2008ax,2454560.634,3425.81,8853.51,1
2008ax_20080408.fits,2008ax,2454565.34,4033.5,8216.83,1
2008ax_20080412.fits,2008ax,2454569.388,3354.34,8850.64,1
2008ax_20080414.fits,2008ax,2454571.49,8700.0,24725.66,1
2008ax_20080415.fits,2008ax,2454571.76,5247.89,9494.74,1
2008ax_20080425.fits,2008ax,2454582.378,3310.92,6448.74,1
2008ax_20080428a.fits,2008ax,2454584.64,3413.4,9497.44,1
2008ax_20080428.fits,2008ax,2454584.531,3461.54,8857.61,1
2008ax_20080502.fits,2008ax,2454589.335,3594.04,9468.83,1
2008ax_20080510.fits,2008ax,2454597.406,3357.82,9277.42,1
2008ax_20080612a.fits,2008ax,2454629.56,9027.3,24668.95,1
2008ax_20080612.fits,2008ax,2454629.502,3345.41,10175.74,1
2008ax_20080627.fits,2008ax,2454645.399,3413.9,8846.0,1
2008ax_20080711.fits,2008ax,2454659.44,9027.3,24731.05,1
2008ax_20080724.fits,2008ax,2454672.362,3677.42,9457.87,1
2008ax_20080730.fits,2008ax,2454678.38,4795.86,10291.32,1
2008ax_20081124.fits,2008ax,2454794.748,5021.7,9403.97,1
2008ax_20081208a.fits,2008ax,2454809.22,4316.13,10364.17,1
2008ax_20081208.fits,2008ax,2454808.771,5051.28,10364.17,1
2008ax_20081209a.fits,2008ax,2454809.692,4260.05,7799.93,1
2008ax_20090225.fits,2008ax,2454887.53,4951.51,9297.39,1
2008D_20080110.fits,2008D,2454476.0,3759.13,9649.5,1
2008D_20080111a.fits,2008D,2454476.76,4113.9,7570.97,1
2008D_20080111b.fits,2008D,2454476.905,3235.24,8142.43,1
2008D_20080111.fits,2008D,2454476.597,3593.05,7855.97,1
2008D_20080112a.fits,2008D,2454478.051,3282.88,8134.02,1
2008D_20080112b.fits,2008D,2454478.155,5038.71,9860.55,1
2008D_20080112.fits,2008D,2454477.86,3628.29,8132.0,1
2008D_20080113a.fits,2008D,2454478.892,4385.61,10305.21,1
2008D_20080113b.fits,2008D,2454478.59,3759.94,7721.09,1
2008D_20080113c.fits,2008D,2454478.8,3294.79,8134.02,1
2008D_20080113d.fits,2008D,2454478.882,3604.47,8120.0,1
2008D_20080113.fits,2008D,2454478.555,5195.41,13427.3,1
2008D_20080114a.fits,2008D,2454480.44,3604.96,7859.32,1
2008D_20080114b.fits,2008D,2454479.84,3342.43,8440.8,1
2008D_20080114c.fits,2008D,2454479.9,3497.27,8096.0,1
2008D_20080114.fits,2008D,2454479.69,3594.04,9118.77,1
2008D_20080115a.fits,2008D,2454481.465,3885.86,8249.13,1
2008D_20080115b.fits,2008D,2454480.815,3256.0,8443.56,1
2008D_20080115c.fits,2008D,2454480.865,3504.22,10174.19,1
2008D_20080115.fits,2008D,2454480.548,3499.59,9097.08,1
2008D_20080116a.fits,2008D,2454481.719,3858.06,9123.59,1
2008D_20080116b.fits,2008D,2454481.837,3366.5,6476.09,1
2008D_20080116.fits,2008D,2454481.78,4274.44,10396.79,1
2008D_20080117.fits,2008D,2454482.72,3788.59,8485.36,1
2008D_20080118.fits,2008D,2454484.066,3805.96,10015.38,1
2008D_20080120.fits,2008D,2454485.766,3486.85,5577.17,1
2008D_20080121.fits,2008D,2454486.722,3496.77,9844.0,1
2008D_20080125.fits,2008D,2454490.712,3790.07,10920.6,1
2008D_20080126a.fits,2008D,2454491.67,5220.6,8235.98,1
2008D_20080126.fits,2008D,2454491.67,3390.82,5395.78,1
2008D_20080128.fits,2008D,2454493.532,3456.58,10253.6,1
2008D_20080201a.fits,2008D,2454497.847,3596.28,7416.54,1
2008D_20080201.fits,2008D,2454497.53,3691.32,9133.13,1
2008D_20080202.fits,2008D,2454498.942,3496.77,9838.0,1
2008D_20080204a.fits,2008D,2454500.56,3552.36,9180.15,1
2008D_20080204.fits,2008D,2454500.607,3599.5,9697.77,1
2008D_20080209.fits,2008D,2454505.608,3473.45,8646.2,1
2008D_20080211a.fits,2008D,2454507.678,3423.0,8639.25,1
2008D_20080211.fits,2008D,2454507.6,3496.77,9697.36,1
2008D_20080212a.fits,2008D,2454508.93,3274.44,9340.0,1
2008D_20080212.fits,2008D,2454508.685,3735.48,8814.45,1
2008D_20080216.fits,2008D,2454512.855,3790.07,10428.29,1
2008D_20080218.fits,2008D,2454514.67,3649.63,9128.09,1
2008D_20080225.fits,2008D,2454522.387,3635.73,9129.22,1
2008D_20080227.fits,2008D,2454523.58,4091.81,10094.79,1
2008D_20080228.fits,2008D,2454524.873,3455.09,9844.0,1
2008D_20080302.fits,2008D,2454527.7,3628.29,8630.77,1
2008D_20080310.fits,2008D,2454535.734,3274.44,9188.0,1
2008D_20080318.fits,2008D,2454544.385,3746.9,9125.46,1
2008D_20080401.fits,2008D,2454557.678,3473.45,8467.8,1
2008D_20080428.fits,2008D,2454584.828,3427.3,9212.0,1
2008D_20080607.fits,2008D,2454624.758,3427.3,9228.0,1
2008ha_20081111.fits,2008ha,2454782.0,4497.36,10000.3,1
2008ha_20081123.fits,2008ha,2454794.38,5031.13,10500.48,1
2008ha_20081127.fits,2008ha,2454798.39,3471.0,7809.5,1
2008ha_20081128.fits,2008ha,2454799.38,3499.0,8013.93,1
2008ha_20081206.fits,2008ha,2454807.42,3594.04,9133.42,1
2008ha_20081221.fits,2008ha,2454822.4,5021.63,9797.02,1
2008ha_20090119.fits,2008ha,2454851.36,4910.81,9300.0,1
2009bw_20090329.fits,2009bw,2454920.378,3601.24,9001.24,1
2009bw_20090412.fits,2009bw,2454934.34,3397.59,9997.6,1
2009bw_20090414.fits,2009bw,2454936.428,3478.59,9998.59,1
2009bw_20090428.fits,2009bw,2454950.372,3477.68,8729.91,1
2009bw_20090501.fits,2009bw,2454953.378,3499.88,7915.94,1
2009bw_20090502.fits,2009bw,2454954.376,4998.41,10300.16,1
2009bw_20090503.fits,2009bw,2454955.366,3496.28,8757.98,1
2009bw_20090516.fits,2009bw,2454968.507,3868.04,9823.04,1
2009bw_20090528.fits,2009bw,2454979.587,4570.0,8978.83,1
2009bw_20090531.fits,2009bw,2454979.587,4570.0,8978.83,1
2009bw_20090626.fits,2009bw,2455009.625,3997.62,10192.09,1
2009bw_20090718.fits,2009bw,2455031.542,4834.49,10199.4,1
2009bw_20090813.fits,2009bw,2455056.585,4211.41,9640.99,1
2009bw_20090904.fits,2009bw,2455079.59,4191.56,9207.94,1
2009bw_20091011.fits,2009bw,2455116.735,5270.88,10194.65,1
2009dc_20090416.fits,2009dc,2454937.734,3235.73,7938.98,1
2009dc_20090417.fits,2009dc,2454938.617,3302.23,9123.99,1
2009dc_20090418.fits,2009dc,2454939.673,3316.13,9123.26,1
2009dc_20090421.fits,2009dc,2454943.473,3331.09,9120.51,1
2009dc_20090428a.fits,2009dc,2454949.513,3281.58,10328.32,1
2009dc_20090428.fits,2009dc,2454949.577,3277.38,10193.09,1
2009dc_20090430.fits,2009dc,2454951.604,3282.88,8762.93,1
2009dc_20090502.fits,2009dc,2454953.658,3276.41,9993.5,1
2009dc_20090504a.fits,2009dc,2454956.463,3357.82,9115.76,1
2009dc_20090504.fits,2009dc,2454955.519,3262.66,10269.48,1
2009dc_20090507.fits,2009dc,2454958.611,3302.23,9116.88,1
2009dc_20090508.fits,2009dc,2454959.648,3352.67,9118.47,1
2009dc_20090513.fits,2009dc,2454964.68,3234.51,9639.42,1
2009dc_20090518.fits,2009dc,2454969.688,3335.0,9745.41,1
2009dc_20090528.fits,2009dc,2454979.523,3691.32,9237.33,1
2009dc_20090601.fits,2009dc,2454983.557,3377.17,10333.0,1
2009dc_20090620.fits,2009dc,2455002.641,3609.67,7935.56,1
2009dc_20090627.fits,2009dc,2455009.525,3456.58,10495.12,1
2009dc_20090716.fits,2009dc,2455028.517,3456.58,10301.38,1
2009dc_20090801.fits,2009dc,2455045.419,3647.15,10253.6,1
2009dc_20090812a.fits,2009dc,2455056.476,3654.1,9068.54,1
2009dc_20090812.fits,2009dc,2455056.43,6206.35,9769.23,1
2009dc_20090830.fits,2009dc,2455074.337,3437.72,8762.14,1
2009dc_20091007.fits,2009dc,2455112.303,3605.29,8775.61,2
2009dc_20100510a.fits,2009dc,2455326.707,3271.91,5558.49,2
2009dc_20100510.fits,2009dc,2455326.707,5603.34,9535.32,2
2009jf_20091002.fits,2009jf,2455106.62,3329.53,10328.25,1
2009jf_20091004.fits,2009jf,2455108.634,3536.48,9634.07,1
2009jf_20091005.fits,2009jf,2455109.505,8688.16,24774.38,1
2009jf_20091006.fits,2009jf,2455111.4,3366.25,8768.91,1
2009jf_20091007.fits,2009jf,2455112.374,6235.73,10186.1,1
2009jf_20091012.fits,2009jf,2455116.582,3551.86,10342.03,1
2009jf_20091013.fits,2009jf,2455118.464,3552.36,9115.76,1
2009jf_20091016.fits,2009jf,2455121.487,3694.29,7446.15,1
2009jf_20091018.fits,2009jf,2455123.42,3510.34,10037.4,1
2009jf_20091020a.fits,2009jf,2455124.606,3427.3,9650.0,1
2009jf_20091020.fits,2009jf,2455124.606,3371.01,9650.0,1
2009jf_20091021.fits,2009jf,2455125.587,9527.54,24677.92,1
2009jf_20091028.fits,2009jf,2455132.605,3607.94,9263.52,1
2009jf_20091104.fits,2009jf,2455140.398,3399.5,9041.19,1
2009jf_20091113a.fits,2009jf,2455149.355,3385.61,9059.73,1
2009jf_20091113.fits,2009jf,2455149.355,3448.54,9061.99,1
2009jf_20091119a.fits,2009jf,2455155.351,3790.07,10555.33,1
2009jf_20091119.fits,2009jf,2455155.351,3805.96,10539.45,1
2009jf_20091123.fits,2009jf,2455158.588,9359.01,25352.38,1
2009jf_20091205a.fits,2009jf,2455171.357,8955.83,24718.16,1
2009jf_20091205.fits,2009jf,2455171.345,3357.82,9116.32,1
2009jf_20091227.fits,2009jf,2455193.354,3837.72,10094.79,1
2009jf_20100107.fits,2009jf,2455204.345,3566.25,9055.11,1
2009jf_20100619a.fits,2009jf,2455366.89,3472.46,9396.03,1
2009jf_20100619.fits,2009jf,2455366.89,3472.46,10297.26,1
2009jf_20100708a.fits,2009jf,2455385.694,3401.99,8821.34,1
