1993J	IIb
 NGC3031     ABg= 0.32 0.0 ABi= 0. 0.0  mu= 27.80 0.1 jd_expl= 49074.0 (sclegel_xx_cefeidi)
____________________________________________________________________________________________
UBVRI  JD_MAX    49090.30 0.0	 49093.92 0.0	 49095.66 0.0	 49095.95 0.0	 49096.3 0.0
        m_max      11.58  0.0       11.4  0.0       10.86  0.0     10.40  0.0     10.41  0.0
  Date        JD            U          B         V        R            I     Source Note
  xxxxxxxx  49074.    9999 0.0   30.  0.0  30.0  0.0  30.   0.0   9999 0.0   111                    
#
 1993/May/11	49118.6	 10.75 0.0  10.40 0.0 	10.26 0.0  9.80	  0.0       0   xxx
 1993/Jul/01	49169.7	 12.57 0.0  11.99 0.0 	11.60 0.0  11.24  0.0       0   xxx
 1993/Jul/02	49170.7	 12.55 0.0  11.96 0.0 	11.54 0.0  10.75  0.0       0   xxx
 1993/Jul/03	49171.6	 12.68 0.0  12.09 0.0 	11.62 0.0   9999  0.0       0   xxx
 1993/Jul/04	49172.6	  9999 0.0   9999 0.0 	9999  0.0  11.06  0.0       0   xxx
 1993/Aug/04	49204.0	 13.60 0.0  12.77 0.0 	12.22 0.0  10.90  0.0       0   xxx
 1993/Oct/01	49262.0	 14.89 0.0  14.23 0.0 	13.48 0.0  11.24  0.0       0   xxx
 1993/Oct/08	49269.0	 15.10 0.0  14.37 0.0 	13.65 0.0   9999  0.0       0   xxx
 1993/Oct/09	49270.0	  9999 0.0  9999  0.0 	9999  0.0  11.70  0.0       0   xxx
 1993/Nov/25	49317.0	 15.88 0.0  15.23 0.0 	14.90 0.0  12.54  0.0       0   xxx
 1993/Dec/01	49323.0	 16.01 0.0  15.31 0.0 	14.92 0.0  11.72  0.0       0   xxx
#_____________________________________________________
# 122,182,67 Asiago                                 
# 5761-5862 IAU Circular                            
# 0 La Palma                                        
#                                                   
#                                                   
#Cinesi rompiballe IAUC 5862 - in disaccordo con se stessi
#  4/9/93    0.41 49234.91  9999 14.90 14.32 13.46 12.92  9999  0.58  0.86  0.54  5862
#  4/9/93    0.44 49234.94  9999 15.07 14.49 13.55 12.91  9999  0.58  0.94  0.64  5862
#  5/9/93    0.45 49235.95  9999 14.91 14.26 13.49 13.10  9999  0.65  0.77  0.39  5862
#  5/9/93    0.49 49235.99  9999 14.85 14.22 13.48 12.91  9999  0.63  0.74  0.57  5862
#  5/9/93    0.54 49236.04  9999 14.61 14.02 13.22 12.86  9999  0.59  0.80  0.36  5862
#  5/9/93    0.58 49236.08  9999 15.40 14.73 13.93 13.45  9999  0.67  0.80  0.48  5862
#  6/9/93    0.38 49236.88  9999 14.97 14.29 13.88 14.19  9999  0.68  0.41 -0.31  5862
#Asiago fuori 
#  17/04/93  0.20 49094.50  9999 11.65  9999  9999  9999 10.00 10.00 10.00 10.00    67
#  23/04/93 22.30 49101.44  0.00 11.85 11.05  0.00  0.00 10.00  0.80 10.00 10.00    67
#  18/05/93 21.00 49126.38  0.00 13.95 12.30  0.00  0.00 10.00  1.55 10.00 10.00    67
#  23/05/93 21.30 49131.39  0.00 13.85 12.35  0.00  0.00 10.00  1.50 10.00 10.00    67
#  07/04/93  0.00 49085.40  0.00  0.00  0.00 11.14  0.00 10.00 10.00 10.00 10.00   122
#  07/04/93  0.00 49085.40  0.00  0.00  0.00 11.13  0.00 10.00 10.00 10.00 10.00   122
